time_utc,date_utc,hour_utc,split,source_file,pv_raw_kw,pv_clean_kw,wind_raw_kw,wind_clean_kw,load_kw,critical_load_kw,noncritical_load_kw,spot_price_nok_per_kwh,buy_price_nok_per_kwh,sell_price_nok_per_kwh
2020-12-07 10:00:00,2020-12-07,10,oos,train,0.8080833000000001,0.8080833000000001,-0.34,0.0,22.20316444,7.3270442652,14.876120174799997,0.14513,0.19513000000000003,0.15610400000000002
2020-12-07 11:00:00,2020-12-07,11,oos,train,1.1173333,1.1173333,-0.33,0.0,22.77254444,7.514939665200001,15.257604774799999,0.14417,0.19417,0.15533600000000003
2020-12-07 12:00:00,2020-12-07,12,oos,train,1.0666667,1.0666667,-0.33,0.0,22.31090222,7.3625977326,14.948304487399998,0.14181,0.19180999999999998,0.153448
2020-12-07 13:00:00,2020-12-07,13,oos,train,0.0063333,0.0063333,-0.31,0.0,26.86769111,8.8663380663,18.001353043699996,0.13956,0.18956,0.151648
2020-12-07 14:00:00,2020-12-07,14,oos,train,0.0,0.0,-0.3,0.0,24.62364667,8.1258034011,16.4978432689,0.13924,0.18924000000000002,0.15139200000000003
2020-12-07 15:00:00,2020-12-07,15,oos,train,0.0,0.0,12.22,12.22,26.73290222,8.8218577326,17.911044487399998,0.13892,0.18891999999999998,0.151136
2020-12-07 16:00:00,2020-12-07,16,oos,train,0.0,0.0,44.6,44.6,25.98855556,8.576223334800002,17.4123322252,0.13817,0.18817,0.150536
2020-12-07 17:00:00,2020-12-07,17,oos,train,0.0,0.0,22.78,22.78,20.91680444,6.9025454652,14.014258974799999,0.13571,0.18571,0.148568
2020-12-07 18:00:00,2020-12-07,18,oos,train,0.0,0.0,20.38,20.38,25.32394444,8.3569016652,16.967042774799996,0.1325,0.1825,0.146
2020-12-07 19:00:00,2020-12-07,19,oos,train,0.0,0.0,30.36,30.36,29.69607556,9.799704934800001,19.8963706252,0.1306699999999999,0.1806699999999999,0.14453599999999991
2020-12-07 20:00:00,2020-12-07,20,oos,train,0.0,0.0,0.03,0.03,25.76298222,8.501784132600001,17.2611980874,0.13721,0.18721,0.14976799999999998
2020-12-07 21:00:00,2020-12-07,21,oos,train,0.0,0.0,8.87,8.87,23.08811111,7.619076666300001,15.469034443699998,0.13207,0.18207,0.145656
2020-12-07 22:00:00,2020-12-07,22,oos,train,0.0,0.0,28.81,28.81,21.98487556,7.2550089348,14.729866625199998,0.12114,0.17114000000000001,0.136912
2020-12-07 23:00:00,2020-12-07,23,oos,train,0.0,0.0,32.19,32.19,18.35816,6.0581928000000005,12.2999672,0.12766,0.17765999999999998,0.142128
2020-12-08 00:00:00,2020-12-08,0,oos,train,0.0,0.0,-0.24,0.0,15.18916667,5.0124250011,10.1767416689,0.12393,0.17393,0.13914400000000002
2020-12-08 01:00:00,2020-12-08,1,oos,train,0.0,0.0,-0.27,0.0,19.83094444,6.544211665200001,13.286732774799999,0.12371,0.17371,0.138968
2020-12-08 02:00:00,2020-12-08,2,oos,train,0.0,0.0,-0.26,0.0,21.97848444,7.2528998652,14.725584574799997,0.12371,0.17371,0.138968
2020-12-08 03:00:00,2020-12-08,3,oos,train,0.0,0.0,-0.27,0.0,19.88584222,6.562327932600001,13.323514287399998,0.12425,0.17425000000000002,0.13940000000000002
2020-12-08 04:00:00,2020-12-08,4,oos,train,0.0,0.0,-0.25,0.0,17.65578444,5.8264088652,11.8293755748,0.12809,0.17809000000000003,0.14247200000000002
2020-12-08 05:00:00,2020-12-08,5,oos,train,0.0,0.0,-0.27,0.0,17.50907111,5.777993466300001,11.731077643699999,0.1294799999999999,0.17947999999999992,0.14358399999999993
2020-12-08 06:00:00,2020-12-08,6,oos,train,0.0,0.0,-0.27,0.0,21.52624889,7.103662133700001,14.4225867563,0.13258,0.18258000000000002,0.14606400000000003
2020-12-08 07:00:00,2020-12-08,7,oos,train,0.0,0.0,-0.25,0.0,26.03785333,8.5924915989,17.4453617311,0.13824,0.18824000000000002,0.15059200000000003
2020-12-08 08:00:00,2020-12-08,8,oos,train,0.0,0.0,-0.24,0.0,28.42116444,9.3789842652,19.0421801748,0.13813,0.18813000000000002,0.15050400000000003
2020-12-08 09:00:00,2020-12-08,9,oos,train,0.0570001,0.0570001,8.36,8.36,24.36513111,8.0404932663,16.3246378437,0.13867,0.18867,0.15093600000000001
2020-12-08 10:00:00,2020-12-08,10,oos,train,0.3365833,0.3365833,37.11,37.11,21.00651333,6.932149398900001,14.074363931099999,0.14016,0.19016,0.152128
2020-12-08 11:00:00,2020-12-08,11,oos,train,0.9975833,0.9975833,18.47,18.47,17.78084222,5.8676779326,11.913164287399999,0.1423,0.19230000000000003,0.15384000000000003
2020-12-08 12:00:00,2020-12-08,12,oos,train,0.99625,0.99625,32.56,32.56,18.97654889,6.2622611337,12.7142877563,0.14433,0.19433,0.15546400000000002
2020-12-08 13:00:00,2020-12-08,13,oos,train,0.1015832999999999,0.1015832999999999,32.26,32.26,24.6162,8.123346,16.492853999999998,0.14508,0.19507999999999998,0.15606399999999998
2020-12-08 14:00:00,2020-12-08,14,oos,train,0.0,0.0,32.01,32.01,32.09470222,10.591251732600002,21.5034504874,0.14657,0.19657000000000002,0.15725600000000003
2020-12-08 15:00:00,2020-12-08,15,oos,train,0.0,0.0,24.2,24.2,27.4113,9.045729000000001,18.365571,0.14732,0.19732,0.157856
2020-12-08 16:00:00,2020-12-08,16,oos,train,0.0,0.0,16.9,16.9,24.96848444,8.2395998652,16.7288845748,0.147,0.197,0.15760000000000002
2020-12-08 17:00:00,2020-12-08,17,oos,train,0.0,0.0,23.98,23.98,23.51713333,7.7606539989000005,15.756479331099998,0.14561,0.19561,0.15648800000000002
2020-12-08 18:00:00,2020-12-08,18,oos,train,0.0,0.0,45.29,45.29,23.53249778,7.7657242674,15.766773512599999,0.14283,0.19283,0.154264
2020-12-08 19:00:00,2020-12-08,19,oos,train,0.0,0.0,43.45,43.45,27.81641333,9.1794163989,18.636996931099997,0.13835,0.18835000000000002,0.15068000000000004
2020-12-08 20:00:00,2020-12-08,20,oos,train,0.0,0.0,39.08,39.08,28.29822667,9.338414801099999,18.959811868899997,0.14657,0.19657000000000002,0.15725600000000003
2020-12-08 21:00:00,2020-12-08,21,oos,train,0.0,0.0,16.02,16.02,27.74747111,9.1566654663,18.590805643699998,0.14187,0.19186999999999999,0.153496
2020-12-08 22:00:00,2020-12-08,22,oos,train,0.0,0.0,5.61,5.61,22.42682444,7.4008520652000005,15.025972374799998,0.13418,0.18418,0.147344
2020-12-08 23:00:00,2020-12-08,23,oos,train,0.0,0.0,1.46,1.46,20.75802222,6.850147332600001,13.907874887399998,0.13728,0.18728,0.149824
2020-12-09 00:00:00,2020-12-09,0,oos,train,0.0,0.0,22.63,22.63,15.08503556,4.9780617348,10.106973825199999,0.13537,0.18536999999999998,0.14829599999999998
2020-12-09 01:00:00,2020-12-09,1,oos,train,0.0,0.0,36.18,36.18,18.33908333,6.051897498900001,12.287185831099999,0.1344199999999999,0.18441999999999992,0.14753599999999994
2020-12-09 02:00:00,2020-12-09,2,oos,train,0.0,0.0,3.59,3.59,18.96338667,6.2579176011,12.705469068899998,0.13431,0.18431000000000003,0.14744800000000002
2020-12-09 03:00:00,2020-12-09,3,oos,train,0.0,0.0,-0.26,0.0,22.60755778,7.460494067400001,15.147063712599998,0.1344199999999999,0.18441999999999992,0.14753599999999994
2020-12-09 04:00:00,2020-12-09,4,oos,train,0.0,0.0,-0.25,0.0,17.61925889,5.8143554337,11.8049034563,0.13675,0.18675000000000003,0.14940000000000003
2020-12-09 05:00:00,2020-12-09,5,oos,train,0.0,0.0,-0.24,0.0,22.55751778,7.4439808674000005,15.113536912599999,0.13633,0.18633,0.149064
2020-12-09 06:00:00,2020-12-09,6,oos,train,0.0,0.0,10.38,10.38,20.21102,6.6696366000000005,13.541383399999999,0.13973,0.18973,0.15178400000000003
2020-12-09 07:00:00,2020-12-09,7,oos,train,0.0,0.0,38.59,38.59,27.61817333,9.113997198900002,18.5041761311,0.14843,0.19843,0.158744
2020-12-09 08:00:00,2020-12-09,8,oos,train,0.0,0.0,22.06,22.06,27.35782667,9.0280828011,18.3297438689,0.15268,0.20268000000000003,0.16214400000000004
2020-12-09 09:00:00,2020-12-09,9,oos,train,0.0223333999999999,0.0223333999999999,26.83,26.83,30.39652,10.0308516,20.365668399999997,0.15427,0.20427,0.163416
2020-12-09 10:00:00,2020-12-09,10,oos,train,0.67625,0.67625,18.58,18.58,22.38179333,7.385991798900001,14.9958015311,0.15502,0.20501999999999998,0.164016
2020-12-09 11:00:00,2020-12-09,11,oos,train,0.9010001,0.9010001,12.28,12.28,19.14618,6.3182394,12.8279406,0.1562899999999999,0.20628999999999992,0.16503199999999996
2020-12-09 12:00:00,2020-12-09,12,oos,train,1.8521666,1.8521666,38.52,38.52,21.68915556,7.1574213348,14.531734225199997,0.1576699999999999,0.2076699999999999,0.16613599999999995
2020-12-09 13:00:00,2020-12-09,13,oos,train,0.1243333,0.1243333,39.48,39.48,27.25592667,8.9944558011,18.2614708689,0.16383,0.21383000000000002,0.17106400000000002
2020-12-09 14:00:00,2020-12-09,14,oos,train,0.0,0.0,10.58,10.58,30.86139778,10.1842612674,20.677136512599997,0.15693,0.20693,0.16554400000000002
2020-12-09 15:00:00,2020-12-09,15,oos,train,0.0,0.0,10.37,10.37,23.50326667,7.7560780011,15.747188668899998,0.1576699999999999,0.2076699999999999,0.16613599999999995
2020-12-09 16:00:00,2020-12-09,16,oos,train,0.0,0.0,11.25,11.25,24.01431111,7.924722666300001,16.0895884437,0.15756,0.20756000000000002,0.16604800000000003
2020-12-09 17:00:00,2020-12-09,17,oos,train,0.0,0.0,37.4,37.4,25.96112,8.567169600000001,17.393950399999998,0.15671,0.20671,0.16536800000000001
2020-12-09 18:00:00,2020-12-09,18,oos,train,0.0,0.0,-0.28,0.0,28.52021556,9.4116711348,19.108544425199998,0.15597,0.20597,0.164776
2020-12-09 19:00:00,2020-12-09,19,oos,train,0.0,0.0,-0.24,0.0,32.58525111,10.753132866300001,21.8321182437,0.15512,0.20512000000000002,0.16409600000000002
2020-12-09 20:00:00,2020-12-09,20,oos,train,0.0,0.0,-0.28,0.0,30.3531,10.016523000000001,20.336577,0.17275,0.22275,0.17820000000000003
2020-12-09 21:00:00,2020-12-09,21,oos,train,0.0,0.0,-0.26,0.0,25.82417556,8.5219779348,17.302197625199998,0.16946,0.21946,0.175568
2020-12-09 22:00:00,2020-12-09,22,oos,train,0.0,0.0,-0.27,0.0,19.92481556,6.5751891348,13.349626425199999,0.15703,0.20703,0.165624
2020-12-09 23:00:00,2020-12-09,23,oos,train,0.0,0.0,-0.33,0.0,17.50817333,5.777697198900001,11.7304761311,0.15871,0.20871,0.166968
2020-12-10 00:00:00,2020-12-10,0,oos,train,0.0,0.0,-0.32,0.0,15.51688111,5.1205707663,10.396310343699998,0.1561699999999999,0.2061699999999999,0.16493599999999994
2020-12-10 01:00:00,2020-12-10,1,oos,train,0.0,0.0,1.36,1.36,22.14942667,7.3093108011000005,14.840115868899998,0.15437,0.20437,0.163496
2020-12-10 02:00:00,2020-12-10,2,oos,train,0.0,0.0,35.26,35.26,21.24313333,7.0102339989,14.232899331099999,0.1539499999999999,0.2039499999999999,0.16315999999999994
2020-12-10 03:00:00,2020-12-10,3,oos,train,0.0,0.0,28.26,28.26,19.61011556,6.471338134800001,13.138777425199999,0.1525699999999999,0.20256999999999992,0.16205599999999995
2020-12-10 04:00:00,2020-12-10,4,oos,train,0.0,0.0,15.89,15.89,18.67947111,6.1642254663000005,12.5152456437,0.15363,0.20362999999999998,0.162904
2020-12-10 05:00:00,2020-12-10,5,oos,train,0.0,0.0,2.44,2.44,20.61021333,6.8013703989000005,13.8088429311,0.15131,0.20131,0.161048
2020-12-10 06:00:00,2020-12-10,6,oos,train,0.0,0.0,13.61,13.61,22.68413556,7.485764734800001,15.1983708252,0.15427,0.20427,0.163416
2020-12-10 07:00:00,2020-12-10,7,oos,train,0.0,0.0,22.63,22.63,30.22651333,9.9747493989,20.251763931099998,0.1561699999999999,0.2061699999999999,0.16493599999999994
2020-12-10 08:00:00,2020-12-10,8,oos,train,0.0,0.0,20.62,20.62,24.28540444,8.0141834652,16.2712209748,0.15353,0.20353,0.162824
2020-12-10 09:00:00,2020-12-10,9,oos,train,0.7449167000000001,0.7449167000000001,22.04,22.04,26.83601778,8.8558858674,17.980131912599997,0.1525699999999999,0.20256999999999992,0.16205599999999995
2020-12-10 10:00:00,2020-12-10,10,oos,train,1.8455833,1.8455833,11.34,11.34,25.74937778,8.4972946674,17.252083112599998,0.15342,0.20342,0.162736
2020-12-10 11:00:00,2020-12-10,11,oos,train,5.0689166,5.0689166,-0.25,0.0,21.89372222,7.2249283326,14.6687938874,0.153,0.203,0.16240000000000002
2020-12-10 12:00:00,2020-12-10,12,oos,train,2.3350833,2.3350833,-0.26,0.0,22.57371333,7.4493253989,15.1243879311,0.15427,0.20427,0.163416
2020-12-10 13:00:00,2020-12-10,13,oos,train,0.0481667,0.0481667,-0.25,0.0,27.86482222,9.1953913326,18.669430887399997,0.15247,0.20246999999999998,0.161976
2020-12-10 14:00:00,2020-12-10,14,oos,train,0.0,0.0,-0.25,0.0,29.30823333,9.671716998900001,19.636516331099998,0.15183,0.20183,0.16146400000000002
2020-12-10 15:00:00,2020-12-10,15,oos,train,0.0,0.0,-0.25,0.0,28.19172222,9.3032683326,18.888453887399997,0.15025,0.20024999999999998,0.1602
2020-12-10 16:00:00,2020-12-10,16,oos,train,0.0,0.0,-0.26,0.0,25.2614,8.336262,16.925137999999997,0.14887,0.19887,0.15909600000000002
2020-12-10 17:00:00,2020-12-10,17,oos,train,0.0,0.0,-0.25,0.0,23.71431333,7.8257233989,15.888589931099999,0.1475999999999999,0.1975999999999999,0.15807999999999992
2020-12-10 18:00:00,2020-12-10,18,oos,train,0.0,0.0,-0.24,0.0,22.66033111,7.477909266300001,15.182421843699998,0.14676,0.19676,0.157408
2020-12-10 19:00:00,2020-12-10,19,oos,train,0.0,0.0,-0.25,0.0,32.71041556,10.7944371348,21.9159784252,0.1438,0.19380000000000003,0.15504000000000004
2020-12-10 20:00:00,2020-12-10,20,oos,train,0.0,0.0,-0.28,0.0,26.06107556,8.6001549348,17.460920625199996,0.14887,0.19887,0.15909600000000002
2020-12-10 21:00:00,2020-12-10,21,oos,train,0.0,0.0,-0.26,0.0,26.62979333,8.7878317989,17.841961531099997,0.14486,0.19485999999999998,0.155888
2020-12-10 22:00:00,2020-12-10,22,oos,train,0.0,0.0,-0.26,0.0,25.17095333,8.3064145989,16.864538731099998,0.13809,0.18808999999999998,0.150472
2020-12-10 23:00:00,2020-12-10,23,oos,train,0.0,0.0,34.15,34.15,23.72590444,7.8295484652,15.896355974799999,0.14462,0.19462000000000002,0.15569600000000003
2020-12-11 00:00:00,2020-12-11,0,oos,train,0.0,0.0,8.19,8.19,17.40200444,5.7426614652,11.659342974799998,0.1412,0.19119999999999998,0.15295999999999998
2020-12-11 01:00:00,2020-12-11,1,oos,train,0.0,0.0,17.02,17.02,21.05694222,6.948790932600001,14.108151287399998,0.13886,0.18886000000000003,0.15108800000000003
2020-12-11 02:00:00,2020-12-11,2,oos,train,0.0,0.0,-0.27,0.0,20.20834667,6.668754401100001,13.5395922689,0.13747,0.18747000000000003,0.14997600000000003
2020-12-11 03:00:00,2020-12-11,3,oos,train,0.0,0.0,-0.26,0.0,20.90136889,6.8974517337000005,14.003917156299998,0.13758,0.18758000000000002,0.15006400000000003
2020-12-11 04:00:00,2020-12-11,4,oos,train,0.0,0.0,-0.27,0.0,23.18760222,7.6519087326,15.535693487399998,0.14024,0.19024000000000002,0.15219200000000002
2020-12-11 05:00:00,2020-12-11,5,oos,train,0.0,0.0,-0.26,0.0,24.51422222,8.089693332600001,16.424528887399998,0.14184,0.19184,0.15347200000000003
2020-12-11 06:00:00,2020-12-11,6,oos,train,0.0,0.0,-0.31,0.0,21.19458444,6.994212865200001,14.200371574799998,0.14472,0.19472,0.15577600000000003
2020-12-11 07:00:00,2020-12-11,7,oos,train,0.0,0.0,-0.33,0.0,28.74123778,9.4846084674,19.256629312599998,0.14952,0.19951999999999998,0.15961599999999998
2020-12-11 08:00:00,2020-12-11,8,oos,train,0.0,0.0,-0.33,0.0,27.82681333,9.182848398900001,18.643964931099998,0.14931,0.19931,0.159448
2020-12-11 09:00:00,2020-12-11,9,oos,train,1.4051666,1.4051666,33.84,33.84,28.45255556,9.389343334800001,19.063212225199997,0.1492,0.1992,0.15936
2020-12-11 10:00:00,2020-12-11,10,oos,train,6.702999999999999,6.702999999999999,37.91,37.91,24.42753778,8.0610874674,16.366450312599998,0.1492,0.1992,0.15936
2020-12-11 11:00:00,2020-12-11,11,oos,train,8.617833300000001,8.617833300000001,-0.26,0.0,21.61561556,7.1331531348,14.482462425199998,0.14942,0.19942,0.159536
2020-12-11 12:00:00,2020-12-11,12,oos,train,11.0835835,11.0835835,-0.28,0.0,23.8624,7.874592000000001,15.987808,0.14974,0.19974000000000003,0.15979200000000005
2020-12-11 13:00:00,2020-12-11,13,oos,train,0.2240832999999999,0.2240832999999999,21.23,21.23,26.35233333,8.6962699989,17.656063331099997,0.15048,0.20048,0.160384
2020-12-11 14:00:00,2020-12-11,14,oos,train,0.0,0.0,44.45,44.45,28.81151556,9.5078001348,19.303715425199997,0.14974,0.19974000000000003,0.15979200000000005
2020-12-11 15:00:00,2020-12-11,15,oos,train,0.0,0.0,18.96,18.96,30.02024444,9.9066806652,20.113563774799996,0.1496299999999999,0.19962999999999992,0.15970399999999996
2020-12-11 16:00:00,2020-12-11,16,oos,train,0.0,0.0,16.7,16.7,26.766140000000004,8.832826200000001,17.9333138,0.14942,0.19942,0.159536
2020-12-11 17:00:00,2020-12-11,17,oos,train,0.0,0.0,37.69,37.69,25.48248222,8.4092191326,17.0732630874,0.14824,0.19824000000000003,0.15859200000000004
2020-12-11 18:00:00,2020-12-11,18,oos,train,0.0,0.0,-0.38,0.0,21.09424,6.9610992000000005,14.133140799999998,0.14686,0.19685999999999998,0.157488
2020-12-11 19:00:00,2020-12-11,19,oos,train,0.0,0.0,6.45,6.45,26.48751111,8.7408786663,17.746632443699998,0.14462,0.19462000000000002,0.15569600000000003
2020-12-11 20:00:00,2020-12-11,20,oos,train,0.0,0.0,8.68,8.68,27.74020889,9.154268933700001,18.5859399563,0.14952,0.19951999999999998,0.15961599999999998
2020-12-11 21:00:00,2020-12-11,21,oos,train,0.0,0.0,27.2,27.2,27.96409778,9.2281522674,18.735945512599997,0.1475,0.1975,0.15800000000000003
2020-12-11 22:00:00,2020-12-11,22,oos,train,0.0,0.0,12.27,12.27,23.67115111,7.8114798663,15.8596712437,0.14462,0.19462000000000002,0.15569600000000003
2020-12-11 23:00:00,2020-12-11,23,oos,train,0.0,0.0,19.35,19.35,17.81175222,5.8778782326,11.933873987399998,0.14496,0.19496000000000002,0.15596800000000002
2020-12-12 00:00:00,2020-12-12,0,oos,train,0.0,0.0,11.83,11.83,20.30678222,6.7012381326,13.605544087399998,0.144,0.194,0.1552
2020-12-12 01:00:00,2020-12-12,1,oos,train,0.0,0.0,8.06,8.06,21.93084667,7.237179401100001,14.693667268899999,0.14346,0.19346000000000002,0.15476800000000002
2020-12-12 02:00:00,2020-12-12,2,oos,train,0.0,0.0,14.74,14.74,19.72690222,6.509877732600001,13.217024487399998,0.14346,0.19346000000000002,0.15476800000000002
2020-12-12 03:00:00,2020-12-12,3,oos,train,0.0,0.0,28.63,28.63,21.77647333,7.1862361989000005,14.5902371311,0.14367,0.19367,0.15493600000000002
2020-12-12 04:00:00,2020-12-12,4,oos,train,0.0,0.0,1.45,1.45,21.50852222,7.0978123326,14.410709887399998,0.14443,0.19443,0.15554400000000002
2020-12-12 05:00:00,2020-12-12,5,oos,train,0.0,0.0,-0.27,0.0,19.90004889,6.5670161337,13.3330327563,0.14282,0.19282,0.154256
2020-12-12 06:00:00,2020-12-12,6,oos,train,0.0,0.0,-0.33,0.0,23.20944889,7.659118133700001,15.5503307563,0.14271,0.19271,0.154168
2020-12-12 07:00:00,2020-12-12,7,oos,train,0.0,0.0,-0.3,0.0,27.38364667,9.0366034011,18.3470432689,0.14475,0.19474999999999998,0.1558
2020-12-12 08:00:00,2020-12-12,8,oos,train,0.0,0.0,-0.34,0.0,28.48756,9.4008948,19.086665199999995,0.14646,0.19646000000000002,0.15716800000000003
2020-12-12 09:00:00,2020-12-12,9,oos,train,0.5135834,0.5135834,-0.31,0.0,28.54115111,9.4185798663,19.122571243699998,0.14968,0.19968000000000002,0.15974400000000002
2020-12-12 10:00:00,2020-12-12,10,oos,train,2.0115455,2.0115455,-0.34,0.0,21.82952,7.2037416,14.625778399999998,0.15119,0.20118999999999998,0.16095199999999998
2020-12-12 11:00:00,2020-12-12,11,oos,train,2.088,2.088,3.2,3.2,26.14205778,8.626879067399999,17.515178712599997,0.1514,0.20140000000000002,0.16112000000000004
2020-12-12 12:00:00,2020-12-12,12,oos,train,8.803,8.803,41.45,41.45,27.45620667,9.060548201100001,18.3956584689,0.15237,0.20237,0.161896
2020-12-12 13:00:00,2020-12-12,13,oos,train,0.3185,0.3185,27.63,27.63,27.31590222,9.014247732600001,18.3016544874,0.15355,0.20355,0.16284
2020-12-12 14:00:00,2020-12-12,14,oos,train,0.0,0.0,23.18,23.18,27.01244222,8.9141059326,18.0983362874,0.15537,0.20537,0.164296
2020-12-12 15:00:00,2020-12-12,15,oos,train,0.0,0.0,19.16,19.16,28.8114,9.507762,19.303637999999996,0.15752,0.20751999999999998,0.166016
2020-12-12 16:00:00,2020-12-12,16,oos,train,0.0,0.0,3.6,3.6,25.28401778,8.3437258674,16.9402919126,0.16074,0.21073999999999998,0.168592
2020-12-12 17:00:00,2020-12-12,17,oos,train,0.0,0.0,-0.01,0.0,29.76804444,9.8234546652,19.944589774799997,0.1616999999999999,0.2116999999999999,0.16935999999999993
2020-12-12 18:00:00,2020-12-12,18,oos,train,0.0,0.0,-0.31,0.0,31.76800667,10.4834422011,21.284564468899998,0.16202,0.21202,0.169616
2020-12-12 19:00:00,2020-12-12,19,oos,train,0.0,0.0,2.86,2.86,33.69352444,11.1188630652,22.574661374799994,0.15644,0.20644,0.16515200000000002
2020-12-12 20:00:00,2020-12-12,20,oos,train,0.0,0.0,3.56,3.56,25.36022444,8.3688740652,16.9913503748,0.17018,0.22018,0.176144
2020-12-12 21:00:00,2020-12-12,21,oos,train,0.0,0.0,-0.36,0.0,24.66795556,8.1404253348,16.527530225199996,0.1688899999999999,0.21888999999999992,0.17511199999999993
2020-12-12 22:00:00,2020-12-12,22,oos,train,0.0,0.0,-0.42,0.0,19.97128222,6.5905231326000004,13.380759087399998,0.16674,0.21674,0.173392
2020-12-12 23:00:00,2020-12-12,23,oos,train,0.0,0.0,-0.44,0.0,20.89847111,6.8964954663,14.001975643699998,0.18134,0.23134,0.18507200000000001
2020-12-13 00:00:00,2020-12-13,0,oos,train,0.0,0.0,-0.43,0.0,19.49957333,6.434859198900001,13.064714131099999,0.1789099999999999,0.2289099999999999,0.18312799999999993
2020-12-13 01:00:00,2020-12-13,1,oos,train,0.0,0.0,0.2,0.2,24.84172667,8.1977698011,16.6439568689,0.17827,0.22827000000000003,0.18261600000000003
2020-12-13 02:00:00,2020-12-13,2,oos,train,0.0,0.0,1.31,1.31,24.94923778,8.233248467400001,16.715989312599998,0.17806,0.22805999999999998,0.182448
2020-12-13 03:00:00,2020-12-13,3,oos,train,0.0,0.0,0.04,0.04,25.42177333,8.3891851989,17.0325881311,0.17796,0.22796,0.182368
2020-12-13 04:00:00,2020-12-13,4,oos,train,0.0,0.0,-0.39,0.0,22.21763111,7.3318182663,14.885812843699998,0.17827,0.22827000000000003,0.18261600000000003
2020-12-13 05:00:00,2020-12-13,5,oos,train,0.0,0.0,-0.43,0.0,20.8696,6.8869679999999995,13.982631999999997,0.16599,0.21599000000000002,0.17279200000000003
2020-12-13 06:00:00,2020-12-13,6,oos,train,0.0,0.0,-0.43,0.0,24.06470222,7.9413517326,16.1233504874,0.16165,0.21165,0.16932000000000003
2020-12-13 07:00:00,2020-12-13,7,oos,train,0.0,0.0,-0.43,0.0,29.69146444,9.7981832652,19.8932811748,0.16144,0.21144000000000002,0.16915200000000002
2020-12-13 08:00:00,2020-12-13,8,oos,train,0.0,0.0,-0.45,0.0,24.80963778,8.1871804674,16.622457312599998,0.16451,0.21450999999999998,0.17160799999999998
2020-12-13 09:00:00,2020-12-13,9,oos,train,2.5669166,2.5669166,-0.44,0.0,29.17006,9.6261198,19.543940199999998,0.16853,0.21853,0.174824
2020-12-13 10:00:00,2020-12-13,10,oos,train,10.831916500000002,10.831916500000002,-0.44,0.0,26.32622667,8.6876548011,17.638571868899998,0.1697,0.2197,0.17576000000000003
2020-12-13 11:00:00,2020-12-13,11,oos,train,15.2080835,15.2080835,-0.45,0.0,25.93060889,8.5571009337,17.373507956299996,0.1698,0.2198,0.17584
2020-12-13 12:00:00,2020-12-13,12,oos,train,1.7741667,1.7741667,-0.44,0.0,24.65422444,8.1358940652,16.518330374799998,0.16991,0.21991,0.175928
2020-12-13 13:00:00,2020-12-13,13,oos,train,0.0956665999999999,0.0956665999999999,-0.46,0.0,25.40924889,8.3850521337,17.0241967563,0.17118,0.22118,0.176944
2020-12-13 14:00:00,2020-12-13,14,oos,train,0.0,0.0,-0.5,0.0,29.39428444,9.7001138652,19.694170574799998,0.17404,0.22404000000000002,0.17923200000000003
2020-12-13 15:00:00,2020-12-13,15,oos,train,0.0,0.0,3.57,3.57,30.09433333,9.931129998900001,20.1632033311,0.17774,0.22774,0.18219200000000002
2020-12-13 16:00:00,2020-12-13,16,oos,train,0.0,0.0,-0.45,0.0,30.5512,10.081896,20.469303999999998,0.17436,0.22436,0.179488
2020-12-13 17:00:00,2020-12-13,17,oos,train,0.0,0.0,-0.48,0.0,26.24959556,8.6623665348,17.5872290252,0.17256,0.22255999999999998,0.17804799999999998
2020-12-13 18:00:00,2020-12-13,18,oos,train,0.0,0.0,-0.44,0.0,23.61453556,7.7927967348000005,15.821738825199999,0.1698,0.2198,0.17584
2020-12-13 19:00:00,2020-12-13,19,oos,train,0.0,0.0,-0.45,0.0,27.68892889,9.1373465337,18.5515823563,0.16515,0.21515,0.17212000000000002
2020-12-13 20:00:00,2020-12-13,20,oos,train,0.0,0.0,-0.42,0.0,29.03002667,9.5799088011,19.450117868899998,0.19309,0.24309000000000003,0.19447200000000003
2020-12-13 21:00:00,2020-12-13,21,oos,train,0.0,0.0,-0.43,0.0,32.34011111,10.672236666300002,21.6678744437,0.17245,0.22244999999999998,0.17796
2020-12-13 22:00:00,2020-12-13,22,oos,train,0.0,0.0,-0.42,0.0,24.34089111,8.0324940663,16.308397043699998,0.16335,0.21334999999999998,0.17068
2020-12-13 23:00:00,2020-12-13,23,oos,train,0.0,0.0,-0.43,0.0,23.21776,7.6618607999999995,15.555899199999997,0.16165,0.21165,0.16932000000000003
2020-12-14 00:00:00,2020-12-14,0,oos,train,0.0,0.0,-0.5,0.0,19.26252444,6.3566330652000005,12.9058913748,0.1579499999999999,0.2079499999999999,0.16635999999999995
2020-12-14 01:00:00,2020-12-14,1,oos,train,0.0,0.0,-0.49,0.0,25.02163556,8.2571397348,16.764495825199997,0.15213,0.20212999999999998,0.161704
2020-12-14 02:00:00,2020-12-14,2,oos,train,0.0,0.0,15.37,15.37,21.16457111,6.984308466300001,14.180262643699999,0.14937,0.19937,0.159496
2020-12-14 03:00:00,2020-12-14,3,oos,train,0.0,0.0,24.26,24.26,23.04497111,7.6048404663,15.440130643699998,0.14842,0.19841999999999999,0.158736
