time_utc	date_utc	hour_utc	split	source_file	pv_raw_kw	pv_clean_kw	wind_raw_kw	wind_clean_kw	load_kw	critical_load_kw	noncritical_load_kw	spot_price_nok_per_kwh	buy_price_nok_per_kwh	sell_price_nok_per_kwh
1/29/2020 9:00	1/29/2020	9	development	train	0.9213333	0.9213333	-0.32	0	28.28589333	9.334344799	18.95154853	0.21941	0.26941	0.215528
1/29/2020 10:00	1/29/2020	10	development	train	2.8983333	2.8983333	-0.3	0	21.66998222	7.151094133	14.51888809	0.2191	0.2691	0.21528
1/29/2020 11:00	1/29/2020	11	development	train	4.0705834	4.0705834	-0.33	0	17.88463556	5.901929735	11.98270583	0.21708	0.26708	0.213664
1/29/2020 12:00	1/29/2020	12	development	train	3.3335834	3.3335834	-0.32	0	21.07154667	6.953610401	14.11793627	0.21658	0.26658	0.213264
1/29/2020 13:00	1/29/2020	13	development	train	0.6685833	0.6685833	-0.29	0	19.98843111	6.596182266	13.39224884	0.21648	0.26648	0.213184
1/29/2020 14:00	1/29/2020	14	development	train	0.0559166	0.0559166	-0.27	0	21.17311111	6.987126666	14.18598444	0.21698	0.26698	0.213584
1/29/2020 15:00	1/29/2020	15	development	train	0	0	-0.34	0	22.01409111	7.264650066	14.74944104	0.22042	0.27042	0.216336
1/29/2020 16:00	1/29/2020	16	development	train	0	0	-0.47	0	17.40178667	5.742589601	11.65919707	0.22335	0.27335	0.21868
1/29/2020 17:00	1/29/2020	17	development	train	0	0	-0.39	0	20.40919556	6.735034535	13.67416103	0.22082	0.27082	0.216656
1/29/2020 18:00	1/29/2020	18	development	train	0	0	-0.29	0	49.35809333	16.2881708	33.06992253	0.21809	0.26809	0.214472
1/29/2020 19:00	1/29/2020	19	development	train	0	0	-0.3	0	24.59667556	8.116902935	16.47977263	0.21516	0.26516	0.212128
1/29/2020 20:00	1/29/2020	20	development	train	0	0	7.1	7.1	25.7084	8.483772	17.224628	0.21324	0.26324	0.210592
1/29/2020 21:00	1/29/2020	21	development	train	0	0	14.11	14.11	22.06294222	7.280770933	14.78217129	0.20819	0.25819	0.206552
1/29/2020 22:00	1/29/2020	22	development	train	0	0	0.2	0.2	23.82891111	7.863540666	15.96537044	0.20234	0.25234	0.201872
1/29/2020 23:00	1/29/2020	23	development	train	0	0	-0.3	0	20.50229333	6.765756799	13.73653653	0.19874	0.24874	0.198992
1/30/2020 0:00	1/30/2020	0	development	train	0	0	-0.4	0	20.92505778	6.905269067	14.01978871	0.19764	0.24764	0.198112
1/30/2020 1:00	1/30/2020	1	development	train	0	0	-0.37	0	19.71115333	6.504680599	13.20647273	0.19784	0.24784	0.198272
1/30/2020 2:00	1/30/2020	2	development	train	0	0	-0.36	0	18.84308222	6.218217133	12.62486509	0.19864	0.24864	0.198912
1/30/2020 3:00	1/30/2020	3	development	train	0	0	-0.39	0	19.69695333	6.499994599	13.19695873	0.20015	0.25015	0.20012
1/30/2020 4:00	1/30/2020	4	development	train	0	0	-0.38	0	17.88815556	5.903091335	11.98506423	0.20719	0.25719	0.205752
1/30/2020 5:00	1/30/2020	5	development	train	0	0	-0.43	0	16.87380778	5.568356567	11.30545121	0.21292	0.26292	0.210336
1/30/2020 6:00	1/30/2020	6	development	train	0	0	-0.38	0	20.28773556	6.694952735	13.59278283	0.22146	0.27146	0.217168
1/30/2020 7:00	1/30/2020	7	development	train	0	0	-0.4	0	32.03057333	10.5700892	21.46048413	0.22548	0.27548	0.220384
1/30/2020 8:00	1/30/2020	8	development	train	3.2131667	3.2131667	-0.42	0	30.10566222	9.934868533	20.17079369	0.22448	0.27448	0.219584
1/30/2020 9:00	1/30/2020	9	development	train	19.773667	19.773667	0.61	0.61	21.39278667	7.059619601	14.33316707	0.22568	0.27568	0.220544
1/30/2020 10:00	1/30/2020	10	development	train	33.5453086	33.5453086	-0.38	0	17.09157222	5.640218833	11.45135339	0.22528	0.27528	0.220224
1/30/2020 11:00	1/30/2020	11	development	train	40.226333	40.226333	-0.41	0	14.25555778	4.704334067	9.551223713	0.22508	0.27508	0.220064
1/30/2020 12:00	1/30/2020	12	development	train	25.4535093	25.4535093	-0.34	0	14.46356	4.7729748	9.6905852	0.22438	0.27438	0.219504
1/30/2020 13:00	1/30/2020	13	development	train	8.0923333	8.0923333	-0.33	0	18.98793778	6.266019467	12.72191831	0.22337	0.27337	0.218696
1/30/2020 14:00	1/30/2020	14	development	train	0	0	-0.39	0	20.42644889	6.740728134	13.68572076	0.22448	0.27448	0.219584
1/30/2020 15:00	1/30/2020	15	development	train	0	0	-0.39	0	23.99652	7.9188516	16.0776684	0.22588	0.27588	0.220704
1/30/2020 16:00	1/30/2020	16	development	train	0	0	-0.43	0	23.85826889	7.873228734	15.98504016	0.22689	0.27689	0.221512
1/30/2020 17:00	1/30/2020	17	development	train	0	0	-0.4	0	24.26708444	8.008137865	16.25894657	0.22277	0.27277	0.218216
1/30/2020 18:00	1/30/2020	18	development	train	0	0	-0.41	0	50.88868444	16.79326587	34.09541857	0.21553	0.26553	0.212424
1/30/2020 19:00	1/30/2020	19	development	train	0	0	-0.42	0	40.83818667	13.4766016	27.36158507	0.21131	0.26131	0.209048
1/30/2020 20:00	1/30/2020	20	development	train	0	0	-0.42	0	26.07650444	8.605246465	17.47125797	0.20849	0.25849	0.206792
1/30/2020 21:00	1/30/2020	21	development	train	0	0	-0.41	0	22.15513111	7.311193266	14.84393784	0.20377	0.25377	0.203016
1/30/2020 22:00	1/30/2020	22	development	train	0	0	14.27	14.27	21.82938889	7.203698334	14.62569056	0.19663	0.24663	0.197304
1/30/2020 23:00	1/30/2020	23	development	train	0	0	16.1	16.1	19.4172	6.407676	13.009524	0.1775	0.2275	0.182
1/31/2020 0:00	1/31/2020	0	development	train	0	0	31.59	31.59	16.79537556	5.542473935	11.25290163	0.16236	0.21236	0.169888
1/31/2020 1:00	1/31/2020	1	development	train	0	0	66.55	66.55	20.12419333	6.640983799	13.48320953	0.1587	0.2087	0.16696
1/31/2020 2:00	1/31/2020	2	development	train	0	0	51.38	51.38	22.16553556	7.314626735	14.85090883	0.15992	0.20992	0.167936
1/31/2020 3:00	1/31/2020	3	development	train	0	0	76.35	76.35	22.32278222	7.366518133	14.95626409	0.17018	0.22018	0.176144
1/31/2020 4:00	1/31/2020	4	development	train	0	0	105.35	105.35	17.86649222	5.895942433	11.97054979	0.18116	0.23116	0.184928
1/31/2020 5:00	1/31/2020	5	development	train	0	0	123.68	123.68	16.62051556	5.484770135	11.13574543	0.19528	0.24528	0.196224
1/31/2020 6:00	1/31/2020	6	development	train	0	0	109.7	109.7	18.08416667	5.967775001	12.11639167	0.20249	0.25249	0.201992
1/31/2020 7:00	1/31/2020	7	development	train	0	0	128.82	128.82	26.44655111	8.727361866	17.71918924	0.20463	0.25463	0.203704
1/31/2020 8:00	1/31/2020	8	development	train	0	0	124.4	124.4	23.12906444	7.632591265	15.49647317	0.2032	0.2532	0.20256
1/31/2020 9:00	1/31/2020	9	development	train	0	0	140.86	140.86	21.82606444	7.202601265	14.62346317	0.20239	0.25239	0.201912
1/31/2020 10:00	1/31/2020	10	development	train	0	0	86.91	86.91	19.76116889	6.521185734	13.23998316	0.20127	0.25127	0.201016
1/31/2020 11:00	1/31/2020	11	development	train	0	0	0	0	18.35204111	6.056173566	12.29586754	0.19995	0.24995	0.19996
1/31/2020 12:00	1/31/2020	12	development	train	0	0	20.48	20.48	21.21212667	7.000001801	14.21212487	0.19924	0.24924	0.199392
1/31/2020 13:00	1/31/2020	13	development	train	0	0	56.73	56.73	23.50702889	7.757319534	15.74970936	0.19863	0.24863	0.198904
1/31/2020 14:00	1/31/2020	14	development	train	0	0	5.15	5.15	25.38863111	8.378248266	17.01038284	0.19863	0.24863	0.198904
1/31/2020 15:00	1/31/2020	15	development	train	0	0	17.72	17.72	20.78645111	6.859528866	13.92692224	0.20138	0.25138	0.201104
1/31/2020 16:00	1/31/2020	16	development	train	0	0	10.51	10.51	18.57187333	6.128718199	12.44315513	0.2028	0.2528	0.20224
1/31/2020 17:00	1/31/2020	17	development	train	0	0	6.29	6.29	16.87191556	5.567732135	11.30418343	0.20138	0.25138	0.201104
1/31/2020 18:00	1/31/2020	18	development	train	0	0	31	31	48.64105778	16.05154907	32.58950871	0.19894	0.24894	0.199152
1/31/2020 19:00	1/31/2020	19	development	train	0	0	13.13	13.13	35.12724667	11.5919914	23.53525527	0.19396	0.24396	0.195168
1/31/2020 20:00	1/31/2020	20	development	train	0	0	-0.28	0	20.84354444	6.878369665	13.96517477	0.1901	0.2401	0.19208
1/31/2020 21:00	1/31/2020	21	development	train	0	0	-0.29	0	21.89153333	7.224205999	14.66732733	0.18593	0.23593	0.188744
1/31/2020 22:00	1/31/2020	22	development	train	0	0	-0.29	0	20.90683778	6.899256467	14.00758131	0.17364	0.22364	0.178912
1/31/2020 23:00	1/31/2020	23	development	train	0	0	-0.12	0	20.12946667	6.642724001	13.48674267	0.15395	0.20395	0.16316
2/1/2020 0:00	2/1/2020	0	development	train	0	0	24.45	24.45	18.00998111	5.943293766	12.06668734	0.15487	0.20487	0.163896
2/1/2020 1:00	2/1/2020	1	development	train	0	0	57.05	57.05	18.95870889	6.256373934	12.70233496	0.15477	0.20477	0.163816
2/1/2020 2:00	2/1/2020	2	development	train	0	0	68.15	68.15	18.44098	6.0855234	12.3554566	0.1564	0.2064	0.16512
2/1/2020 3:00	2/1/2020	3	development	train	0	0	69.37	69.37	17.49238111	5.772485766	11.71989534	0.15853	0.20853	0.166824
2/1/2020 4:00	2/1/2020	4	development	train	0	0	42.16	42.16	16.04063778	5.293410467	10.74722731	0.16108	0.21108	0.168864
2/1/2020 5:00	2/1/2020	5	development	train	0	0	0.64	0.64	14.17640444	4.678213465	9.498190975	0.16362	0.21362	0.170896
2/1/2020 6:00	2/1/2020	6	development	train	0	0	-0.24	0	17.31078444	5.712558865	11.59822557	0.16301	0.21301	0.170408
2/1/2020 7:00	2/1/2020	7	development	train	0	0	-0.27	0	18.28063222	6.032608633	12.24802359	0.16362	0.21362	0.170896
2/1/2020 8:00	2/1/2020	8	development	train	0	0	-0.3	0	17.49156556	5.772216635	11.71934893	0.16586	0.21586	0.172688
2/1/2020 9:00	2/1/2020	9	development	train	0	0	-0.26	0	18.98721111	6.265779666	12.72143144	0.16658	0.21658	0.173264
2/1/2020 10:00	2/1/2020	10	development	train	0	0	-0.25	0	24.70479333	8.152581799	16.55221153	0.16597	0.21597	0.172776
2/1/2020 11:00	2/1/2020	11	development	train	0	0	-0.29	0	23.62198889	7.795256334	15.82673256	0.16474	0.21474	0.171792
2/1/2020 12:00	2/1/2020	12	development	train	0	0	1.69	1.69	21.58391778	7.122692867	14.46122491	0.16383	0.21383	0.171064
2/1/2020 13:00	2/1/2020	13	development	train	0	0	7.92	7.92	22.10748	7.2954684	14.8120116	0.16342	0.21342	0.170736
2/1/2020 14:00	2/1/2020	14	development	train	0	0	7.5	7.5	21.35991556	7.048772135	14.31114343	0.16373	0.21373	0.170984
2/1/2020 15:00	2/1/2020	15	development	train	0	0	17.45	17.45	23.33690889	7.701179934	15.63572896	0.16597	0.21597	0.172776
2/1/2020 16:00	2/1/2020	16	development	train	0	0	40.8	40.8	22.29816222	7.358393533	14.93976869	0.17096	0.22096	0.176768
2/1/2020 17:00	2/1/2020	17	development	train	0	0	33.31	33.31	33.33273778	10.99980347	22.33293431	0.17279	0.22279	0.178232
2/1/2020 18:00	2/1/2020	18	development	train	0	0	26.5	26.5	51.83631556	17.10598413	34.73033143	0.16281	0.21281	0.170248
2/1/2020 19:00	2/1/2020	19	development	train	0	0	23.67	23.67	29.76312667	9.821831801	19.94129487	0.15721	0.20721	0.165768
2/1/2020 20:00	2/1/2020	20	development	train	0	0	16.81	16.81	22.45743556	7.410953735	15.04648183	0.1513	0.2013	0.16104
2/1/2020 21:00	2/1/2020	21	development	train	0	0	18.66	18.66	20.14336	6.6473088	13.4960512	0.13868	0.18868	0.150944
2/1/2020 22:00	2/1/2020	22	development	train	0	0	23.45	23.45	18.06224444	5.960540665	12.10170377	0.13797	0.18797	0.150376
2/1/2020 23:00	2/1/2020	23	development	train	0	0	22.09	22.09	18.50912444	6.108011065	12.40111337	0.14074	0.19074	0.152592
2/2/2020 0:00	2/2/2020	0	development	train	0	0	34.89	34.89	19.61728222	6.473703133	13.14357909	0.13962	0.18962	0.151696
2/2/2020 1:00	2/2/2020	1	development	train	0	0	77.06	77.06	25.31811111	8.354976666	16.96313444	0.13839	0.18839	0.150712
2/2/2020 2:00	2/2/2020	2	development	train	0	0	71.63	71.63	22.12952667	7.302743801	14.82678287	0.13819	0.18819	0.150552
2/2/2020 3:00	2/2/2020	3	development	train	0	0	52.86	52.86	22.40280667	7.392926201	15.00988047	0.13901	0.18901	0.151208
2/2/2020 4:00	2/2/2020	4	development	train	0	0	83.36	83.36	21.31763111	7.034818266	14.28281284	0.1434	0.1934	0.15472
2/2/2020 5:00	2/2/2020	5	development	train	0	0	22.38	22.38	20.10408889	6.634349334	13.46973956	0.14493	0.19493	0.155944
2/2/2020 6:00	2/2/2020	6	development	train	0	0	100.56	100.56	22.53911778	7.437908867	15.10120891	0.14513	0.19513	0.156104
2/2/2020 7:00	2/2/2020	7	development	train	0	0	101.68	101.68	26.32454667	8.687100401	17.63744627	0.15177	0.20177	0.161416
2/2/2020 8:00	2/2/2020	8	development	train	0	0	75.03	75.03	30.18174222	9.959974933	20.22176729	0.17148	0.22148	0.177184
2/2/2020 9:00	2/2/2020	9	development	train	0	0	39.29	39.29	28.50578667	9.406909601	19.09887707	0.17373	0.22373	0.178984
2/2/2020 10:00	2/2/2020	10	development	train	0	0	48.35	48.35	27.33972444	9.022109065	18.31761537	0.17373	0.22373	0.178984
2/2/2020 11:00	2/2/2020	11	development	train	0	0	9.87	9.87	20.29414444	6.697067665	13.59707677	0.17322	0.22322	0.178576
2/2/2020 12:00	2/2/2020	12	development	train	0	0	23.86	23.86	19.51818222	6.441000133	13.07718209	0.17302	0.22302	0.178416
2/2/2020 13:00	2/2/2020	13	development	train	0	0	50.92	50.92	24.61305333	8.122307599	16.49074573	0.17353	0.22353	0.178824
2/2/2020 14:00	2/2/2020	14	development	train	0	0	45.76	45.76	17.44050444	5.755366465	11.68513797	0.17782	0.22782	0.182256
2/2/2020 15:00	2/2/2020	15	development	train	0	0	20.45	20.45	22.12181333	7.300198399	14.82161493	0.18384	0.23384	0.187072
2/2/2020 16:00	2/2/2020	16	development	train	0	0	0.02	0.02	32.20024444	10.62608067	21.57416377	0.19314	0.24314	0.194512
2/2/2020 17:00	2/2/2020	17	development	train	0	0	-0.26	0	42.71850222	14.09710573	28.62139649	0.19263	0.24263	0.194104
2/2/2020 18:00	2/2/2020	18	development	train	0	0	0.3	0.3	19.33917778	6.381928667	12.95724911	0.18813	0.23813	0.190504
2/2/2020 19:00	2/2/2020	19	development	train	0	0	3.79	3.79	20.91976889	6.903523734	14.01624516	0.18211	0.23211	0.185688
2/2/2020 20:00	2/2/2020	20	development	train	0	0	7.05	7.05	23.13028	7.6329924	15.4972876	0.18109	0.23109	0.184872
2/2/2020 21:00	2/2/2020	21	development	train	0	0	1.76	1.76	24.66850889	8.140607934	16.52790096	0.17945	0.22945	0.18356
2/2/2020 22:00	2/2/2020	22	development	train	0	0	-0.26	0	15.54661556	5.130383135	10.41623243	0.17322	0.22322	0.178576
2/2/2020 23:00	2/2/2020	23	development	train	0	0	-0.31	0	14.59926222	4.817756533	9.781505687	0.16658	0.21658	0.173264
2/3/2020 0:00	2/3/2020	0	development	train	0	0	4.33	4.33	11.42642333	3.770719699	7.655703631	0.15984	0.20984	0.167872
2/3/2020 1:00	2/3/2020	1	development	train	0	0	2.46	2.46	17.48451667	5.769890501	11.71462617	0.15678	0.20678	0.165424
2/3/2020 2:00	2/3/2020	2	development	train	0	0	-0.32	0	17.59542889	5.806491534	11.78893736	0.15678	0.20678	0.165424
2/3/2020 3:00	2/3/2020	3	development	train	0	0	-0.41	0	17.50825556	5.777724335	11.73053123	0.16658	0.21658	0.173264
2/3/2020 4:00	2/3/2020	4	development	train	0	0	-0.36	0	15.33770778	5.061443567	10.27626421	0.17955	0.22955	0.18364
2/3/2020 5:00	2/3/2020	5	development	train	0	0	1.66	1.66	14.97515111	4.941799866	10.03335124	0.19906	0.24906	0.199248
2/3/2020 6:00	2/3/2020	6	development	train	0	0	4.62	4.62	12.63121667	4.168301501	8.462915169	0.20519	0.25519	0.204152
2/3/2020 7:00	2/3/2020	7	development	train	0	0	0.15	0.15	16.01330556	5.284390835	10.72891473	0.20846	0.25846	0.206768
2/3/2020 8:00	2/3/2020	8	development	train	0	0	-0.36	0	25.97747333	8.572566199	17.40490713	0.20948	0.25948	0.207584
2/3/2020 9:00	2/3/2020	9	development	train	0	0	-0.37	0	26.96035556	8.896917335	18.06343823	0.21111	0.26111	0.208888
2/3/2020 10:00	2/3/2020	10	development	train	0	0	-0.36	0	30.93531333	10.2086534	20.72665993	0.21244	0.26244	0.209952
2/3/2020 11:00	2/3/2020	11	development	train	0	0	-0.35	0	30.26136	9.9862488	20.2751112	0.21397	0.26397	0.211176
2/3/2020 12:00	2/3/2020	12	development	train	0	0	-0.34	0	28.89643778	9.535824467	19.36061331	0.21479	0.26479	0.211832
2/3/2020 13:00	2/3/2020	13	development	train	0	0	-0.34	0	23.64673333	7.803421999	15.84331133	0.2153	0.2653	0.21224
2/3/2020 14:00	2/3/2020	14	development	train	0	0	-0.38	0	25.71656222	8.486465533	17.23009669	0.21561	0.26561	0.212488
2/3/2020 15:00	2/3/2020	15	development	train	0	0	-0.44	0	27.16075111	8.963047866	18.19770324	0.21724	0.26724	0.213792
2/3/2020 16:00	2/3/2020	16	development	train	0	0	-0.48	0	26.16896667	8.635759001	17.53320767	0.21755	0.26755	0.21404
2/3/2020 17:00	2/3/2020	17	development	train	0	0	-0.44	0	22.57413556	7.449464735	15.12467083	0.21612	0.26612	0.212896
2/3/2020 18:00	2/3/2020	18	development	train	0	0	-0.47	0	55.91218222	18.45102013	37.46116209	0.21602	0.26602	0.212816
2/3/2020 19:00	2/3/2020	19	development	train	0	0	-0.45	0	29.69292222	9.798664333	19.89425789	0.20376	0.25376	0.203008
2/3/2020 20:00	2/3/2020	20	development	train	0	0	-0.42	0	28.42371333	9.379825399	19.04388793	0.19681	0.24681	0.197448
2/3/2020 21:00	2/3/2020	21	development	train	0	0	-0.51	0	27.87921556	9.200141135	18.67907443	0.1912	0.2412	0.19296
2/3/2020 22:00	2/3/2020	22	development	train	0	0	-0.45	0	19.40149778	6.402494267	12.99900351	0.18364	0.23364	0.186912
2/3/2020 23:00	2/3/2020	23	development	train	0	0	-0.43	0	21.35298889	7.046486334	14.30650256	0.18166	0.23166	0.185328
2/4/2020 0:00	2/4/2020	0	development	train	0	0	-0.51	0	20.15453778	6.650997467	13.50354031	0.17581	0.22581	0.180648
2/4/2020 1:00	2/4/2020	1	development	train	0	0	-0.54	0	20.62234	6.8053722	13.8169678	0.16944	0.21944	0.175552
2/4/2020 2:00	2/4/2020	2	development	train	0	0	-0.41	0	20.86606222	6.885800533	13.98026169	0.16493	0.21493	0.171944
2/4/2020 3:00	2/4/2020	3	development	train	0	0	-0.45	0	24.87364444	8.208302665	16.66534177	0.17211	0.22211	0.177688
2/4/2020 4:00	2/4/2020	4	development	train	0	0	-0.5	0	19.28045333	6.362549599	12.91790373	0.18515	0.23515	0.18812
2/4/2020 5:00	2/4/2020	5	development	train	0	0	-0.5	0	18.48100444	6.098731465	12.38227297	0.21019	0.26019	0.208152
2/4/2020 6:00	2/4/2020	6	development	train	0	0	-0.46	0	18.85793333	6.223117999	12.63481533	0.24262	0.29262	0.234096
2/4/2020 7:00	2/4/2020	7	development	train	0	0	-0.45	0	21.74193111	7.174837266	14.56709384	0.25206	0.30206	0.241648
2/4/2020 8:00	2/4/2020	8	development	train	0	0	-0.46	0	30.95745778	10.21596107	20.74149671	0.24683	0.29683	0.237464
2/4/2020 9:00	2/4/2020	9	development	train	0	0	-0.49	0	30.03823778	9.912618467	20.12561931	0.24057	0.29057	0.232456
2/4/2020 10:00	2/4/2020	10	development	train	0	0	-0.45	0	23.06897778	7.612762667	15.45621511	0.23071	0.28071	0.224568
2/4/2020 11:00	2/4/2020	11	development	train	0	0	-0.43	0	23.75094444	7.837811665	15.91313277	0.22651	0.27651	0.221208
2/4/2020 12:00	2/4/2020	12	development	train	0	0	-0.38	0	19.22518222	6.344310133	12.88087209	0.22281	0.27281	0.218248
2/4/2020 13:00	2/4/2020	13	development	train	0	0	-0.39	0	17.48678889	5.770640334	11.71614856	0.21532	0.26532	0.212256
2/4/2020 14:00	2/4/2020	14	development	train	0	0	3.7	3.7	26.13574222	8.624794933	17.51094729	0.21132	0.26132	0.209056
2/4/2020 15:00	2/4/2020	15	development	train	0	0	0	0	31.71835333	10.4670566	21.25129673	0.20926	0.25926	0.207408
2/4/2020 16:00	2/4/2020	16	development	train	0	0	0	0	46.90829333	15.4797368	31.42855653	0.20495	0.25495	0.20396
2/4/2020 17:00	2/4/2020	17	development	train	0	0	0	0	35.5885	11.744205	23.844295	0.20105	0.25105	0.20084
2/4/2020 18:00	2/4/2020	18	development	train	0	0	0	0	26.41164667	8.715843401	17.69580327	0.19962	0.24962	0.199696
2/4/2020 19:00	2/4/2020	19	development	train	0	0	0	0	27.26486667	8.997406001	18.26746067	0.19839	0.24839	0.198712
2/4/2020 20:00	2/4/2020	20	development	train	0	0	0	0	27.56003111	9.094810266	18.46522084	0.19623	0.24623	0.196984
2/4/2020 21:00	2/4/2020	21	development	train	0	0	0	0	29.29882667	9.668612801	19.63021387	0.19079	0.24079	0.192632
2/4/2020 22:00	2/4/2020	22	development	train	0	0	0	0	26.89183778	8.874306467	18.01753131	0.1833	0.2333	0.18664
2/4/2020 23:00	2/4/2020	23	development	train	0	0	0	0	24.39876889	8.051593734	16.34717516	0.16631	0.21631	0.173048
2/5/2020 0:00	2/5/2020	0	development	train	0	0	0	0	23.98091111	7.913700666	16.06721044	0.16416	0.21416	0.171328
2/5/2020 1:00	2/5/2020	1	development	train	0	0	0	0	20.15647556	6.651636935	13.50483863	0.16365	0.21365	0.17092
2/5/2020 2:00	2/5/2020	2	development	train	0	0	0	0	17.38066556	5.735619635	11.64504593	0.16447	0.21447	0.171576
2/5/2020 3:00	2/5/2020	3	development	train	0	0	0	0	17.24743556	5.691653735	11.55578183	0.16896	0.21896	0.175168
2/5/2020 4:00	2/5/2020	4	development	train	0	0	0	0	17.15074556	5.659746035	11.49099953	0.17274	0.22274	0.178192
2/5/2020 5:00	2/5/2020	5	development	train	0	0	0	0	16.28732444	5.374817065	10.91250737	0.18182	0.23182	0.185456
2/5/2020 6:00	2/5/2020	6	development	train	0	0	0	0	15.29132	5.0461356	10.2451844	0.18417	0.23417	0.187336
2/5/2020 7:00	2/5/2020	7	development	train	0	0	0	0	20.25119556	6.682894535	13.56830103	0.18826	0.23826	0.190608
2/5/2020 8:00	2/5/2020	8	development	train	0	0	2.15	2.15	24.94126667	8.230618001	16.71064867	0.18836	0.23836	0.190688
2/5/2020 9:00	2/5/2020	9	development	train	0	0	80.17	80.17	24.61784667	8.123889401	16.49395727	0.18662	0.23662	0.189296
2/5/2020 10:00	2/5/2020	10	development	train	0	0	83.44	83.44	23.00296889	7.590979734	15.41198916	0.18325	0.23325	0.1866
2/5/2020 11:00	2/5/2020	11	development	train	0	0	97.83	97.83	24.15237778	7.970284667	16.18209311	0.1807	0.2307	0.18456
2/5/2020 12:00	2/5/2020	12	development	train	0	0	72.02	72.02	27.80732667	9.176417801	18.63090887	0.17876	0.22876	0.183008
2/5/2020 13:00	2/5/2020	13	development	train	0	0	108.15	108.15	46.55081778	15.36176987	31.18904791	0.17743	0.22743	0.181944
2/5/2020 14:00	2/5/2020	14	development	train	0	0	113.61	113.61	49.52516	16.3433028	33.1818572	0.17703	0.22703	0.181624
2/5/2020 15:00	2/5/2020	15	development	train	0	0	25.85	25.85	28.05642	9.2586186	18.7978014	0.17866	0.22866	0.182928
2/5/2020 16:00	2/5/2020	16	development	train	0	0	8.81	8.81	23.09244222	7.620505933	15.47193629	0.17978	0.22978	0.183824
2/5/2020 17:00	2/5/2020	17	development	train	0	0	0.72	0.72	20.22986889	6.675856734	13.55401216	0.17794	0.22794	0.182352
2/5/2020 18:00	2/5/2020	18	development	train	0	0	0.45	0.45	22.41913556	7.398314735	15.02082083	0.17427	0.22427	0.179416
2/5/2020 19:00	2/5/2020	19	development	train	0	0	-0.25	0	24.93191556	8.227532135	16.70438343	0.16845	0.21845	0.17476
2/5/2020 20:00	2/5/2020	20	development	train	0	0	-0.25	0	24.98273111	8.244301266	16.73842984	0.1661	0.2161	0.17288
2/5/2020 21:00	2/5/2020	21	development	train	0	0	-0.3	0	22.83128222	7.534323133	15.29695909	0.16069	0.21069	0.168552
2/5/2020 22:00	2/5/2020	22	development	train	0	0	-0.28	0	19.89775111	6.566257866	13.33149324	0.15273	0.20273	0.162184
2/5/2020 23:00	2/5/2020	23	development	train	0	0	-0.3	0	17.65357444	5.825679565	11.82789487	0.14918	0.19918	0.159344
2/6/2020 0:00	2/6/2020	0	development	train	0	0	-0.29	0	14.70856111	4.853825166	9.854735944	0.14807	0.19807	0.158456
2/6/2020 1:00	2/6/2020	1	development	train	0	0	-0.31	0	28.73890889	9.483839934	19.25506896	0.14725	0.19725	0.1578
2/6/2020 2:00	2/6/2020	2	development	train	0	0	-0.3	0	24.04566889	7.935070734	16.11059816	0.14908	0.19908	0.159264
2/6/2020 3:00	2/6/2020	3	development	train	0	0	-0.32	0	22.53742889	7.437351534	15.10007736	0.15344	0.20344	0.162752
2/6/2020 4:00	2/6/2020	4	development	train	0	0	-0.61	0	19.66938222	6.490896133	13.17848609	0.16105	0.21105	0.16884
2/6/2020 5:00	2/6/2020	5	development	train	0	0	-0.31	0	20.74257556	6.845049935	13.89752563	0.16713	0.21713	0.173704
2/6/2020 6:00	2/6/2020	6	development	train	0	0	-0.32	0	18.13289889	5.983856634	12.14904226	0.17484	0.22484	0.179872
2/6/2020 7:00	2/6/2020	7	development	train	0	0	-0.32	0	20.98991111	6.926670666	14.06324044	0.18245	0.23245	0.18596
2/6/2020 8:00	2/6/2020	8	development	train	0	0	-0.31	0	21.98728667	7.255804601	14.73148207	0.18346	0.23346	0.186768
2/6/2020 9:00	2/6/2020	9	development	train	0	0	-0.31	0	20.02322222	6.607663333	13.41555889	0.18376	0.23376	0.187008
2/6/2020 10:00	2/6/2020	10	development	train	0	0	-0.32	0	22.08774889	7.288957134	14.79879176	0.18174	0.23174	0.185392
2/6/2020 11:00	2/6/2020	11	development	train	0	0	-0.34	0	24.36119556	8.039194535	16.32200103	0.17991	0.22991	0.183928
2/6/2020 12:00	2/6/2020	12	development	train	0	0	-0.32	0	20.81328444	6.868383865	13.94490057	0.17768	0.22768	0.182144
2/6/2020 13:00	2/6/2020	13	development	train	0	0	-0.31	0	22.05154222	7.277008933	14.77453329	0.17829	0.22829	0.182632
2/6/2020 14:00	2/6/2020	14	development	train	0	0	-0.32	0	24.39826222	8.051426533	16.34683569	0.18174	0.23174	0.185392
2/6/2020 15:00	2/6/2020	15	development	train	0	0	-0.37	0	23.22532222	7.664356333	15.56096589	0.18569	0.23569	0.188552
2/6/2020 16:00	2/6/2020	16	development	train	0	0	-0.34	0	20.56517778	6.786508667	13.77866911	0.18671	0.23671	0.189368
2/6/2020 17:00	2/6/2020	17	development	train	0	0	-0.32	0	36.83065778	12.15411707	24.67654071	0.18762	0.23762	0.190096
2/6/2020 18:00	2/6/2020	18	development	train	0	0	-0.32	0	30.48204	10.0590732	20.4229668	0.18883	0.23883	0.191064
